GSM1014798_AFX_1_N1.CEL.gz,GSM1014799_AFX_1_N2.CEL.gz,GSM1014800_AFX_1_N3.CEL.gz,GSM1014801_AFX_1_N4.CEL.gz,GSM1014802_AFX_1_N5.CEL.gz,GSM1014803_AFX_1_T1.CEL.gz,GSM1014804_AFX_1_T2.CEL.gz,GSM1014805_AFX_1_T3.CEL.gz,GSM1014806_AFX_1_T4.CEL.gz,GSM1014807_AFX_1_T5.CEL.gz,GSM1014808_AFX_2_N1.CEL.gz,GSM1014809_AFX_2_N2.CEL.gz,GSM1014810_AFX_2_N3.CEL.gz,GSM1014811_AFX_2_N4.CEL.gz,GSM1014812_AFX_2_N5.CEL.gz,GSM1014813_AFX_2_T1.CEL.gz,GSM1014814_AFX_2_T2.CEL.gz,GSM1014815_AFX_2_T3.CEL.gz,GSM1014816_AFX_2_T4.CEL.gz,GSM1014817_AFX_2_T5.CEL.gz
3.81638,3.830765,4.082491,3.714654,3.941077,3.802264,3.634397,3.938561,4.042334,4.741959,3.393669,3.707007,3.917788,4.052009,3.739733,3.878857,3.895144,3.762243,3.895841,3.700681
9.27221875,9.1215955,8.890536,8.92507675,9.063842,9.37083075,9.0887575,8.97501225,9.18638925,8.40168975,9.27444475,9.18491425,8.86501825,8.8597555,9.12358475,9.394472,9.02117025,8.80940075,9.1151475,8.29007525
5.469802,5.9419845,4.25946,4.3297445,5.2319825,5.200292,4.696803,5.153334,4.923844,5.6113995,5.426901,5.788277,4.360605,4.468628,5.1511155,5.0137505,4.635239,5.0681835,5.1720835,5.4193875
3.918194,4.249245,4.317866667,4.11474,4.211884667,4.17154,3.964344667,3.987075667,4.153437,4.219897333,3.771181333,4.060615667,4.026755,3.827128667,3.850434,3.667409,3.800272667,3.625941,3.724418333,4.137069333
3.915866333,4.056059667,3.736726833,3.739008333,3.9231515,3.672156,3.437041333,3.550148167,3.051362333,3.659633333,3.951964833,4.073121,3.789658667,3.690111833,4.00578,3.605547667,3.436003,3.586850333,3.01022,3.660560833
6.12739,6.370328,5.9390535,6.2705175,6.120921,6.209666,5.6329755,6.9528215,6.232082,5.5195995,6.1635575,6.26852,6.027277,6.1702785,6.0972915,6.3915695,5.575263,6.640303,6.3449035,5.4612785
2.648478,2.977346,2.8038045,3.0743975,2.840485,3.0463515,2.845944,2.6623505,2.816474,3.2136785,2.8960975,3.2933965,3.028411,2.9431035,2.948096,3.0495815,2.8497705,2.90927,2.7704785,3.228875
4.219146,4.220214,4.223608,4.369625,4.213486,4.218991,3.975023,4.199558,4.404902,4.605505,4.055464,4.501047,4.274977,4.541605,4.144848,3.789602,3.996574,4.134737,4.521877,4.700393
8.292817,8.48157,8.905351,8.392531,8.470079,7.974086,7.253819,7.704462,7.233114,7.063701,8.276417,8.406209,8.860845,8.342819,8.530078,8.101386,7.256044,7.632726,7.21151,7.462545
4.248012,4.4468745,4.376877,4.4051835,4.3957805,4.7083405,5.00045,4.54586,4.8759595,4.653865,4.250983,4.455728,4.277373,4.4704075,4.4804985,4.8878565,5.091391,4.8353265,4.7262405,4.603225
2.5937005,2.6489505,2.3140465,2.61767,2.537445,2.581347,2.5142565,2.4820535,5.242991,2.4906425,2.656252,2.8419495,2.748592,2.527098,2.675558,2.8044295,2.4328385,2.572015,5.3194775,2.766893
5.663579,6.594859,5.940729,5.838506,5.985184,6.281838,4.600978,4.74354,6.451137,5.560309,5.657072,6.280221,5.895905,5.827131,5.892729,6.01838,4.944274,5.253042,6.315711,4.873277
2.88697,2.974103,2.880411,3.137267,3.531208,2.756739,2.905876,2.971584,3.098122,2.812797,3.01781,3.261081,3.017044,2.976815,2.933044,2.445,3.251755,2.903071,2.909415,3.019154
3.555069,3.577554,3.61210925,3.563511,3.53084425,3.468007,3.633868,3.4456655,3.59686125,5.100466,3.44636825,3.561421,3.553984,3.45364425,3.139916,3.6655405,3.4723255,3.4456865,3.5509485,4.94557875
2.923151,3.486037,2.866541,2.765079,2.961496,2.715554,3.055278,2.787757,2.567867,2.76752,2.670414,3.585409,2.750612,2.558032,3.138551,2.638521,2.933084,2.533496,2.462732,2.635224
2.9152975,3.118538,2.7629095,3.0510135,3.028469,3.12922,3.109725,2.980156,3.148203,3.1042825,2.917726,3.095342,3.007529,2.9883505,2.9157165,3.0822235,3.103844,2.9210285,3.1283705,3.2824695
5.873287909,5.768547545,4.828194818,4.888926273,5.692374,5.526208545,5.386338455,5.865299273,5.781685727,4.983283545,5.847525636,5.817349727,4.793736727,4.952194818,5.745937455,5.517451909,5.432906455,6.042425364,5.861235545,5.080429091
9.117005625,9.1733625,8.94921475,8.692718375,9.151335,8.58972475,8.42372725,8.427247875,8.11475225,7.633773,9.13937575,9.02937975,8.94998,8.737957125,9.209809625,8.5965155,8.451174875,8.477393,8.1627695,7.8018335
9.218957,9.3648055,9.3469805,9.318074,9.3177515,9.252519,9.245365,9.1566745,9.0157645,9.0950085,9.225529,9.341008,9.302539,9.1964785,9.08371,9.231502,9.280848,9.0463105,8.952114,9.2216775
7.238779333,7.340874,7.473568333,7.408237,7.086248333,7.263652,7.528339333,7.005953667,6.979313667,6.759817,7.351771667,7.174762,7.496479333,7.405110667,7.179233333,7.385361,7.598064667,7.043531333,7.031715333,6.727302333
3.4675935,3.628003,3.7967385,3.850584,3.7364535,3.8051035,3.5582325,3.78752,3.6087985,3.9019075,3.5729375,3.622536,3.80417,3.449443,3.4133245,3.759414,3.6191045,3.3471405,3.434489,3.870314
8.486317667,8.446981,8.535437333,8.418777333,8.083448333,8.472328,8.343568333,8.053397,8.444943,8.055526,8.393298333,8.253939667,8.374474,8.1766,7.774326,8.355377667,8.042946333,7.880887,8.388815,8.048888333
6.3186326,5.7813418,6.0031848,6.4233626,6.2790278,6.505803,6.8608426,7.0661876,7.2676118,6.6133246,6.2788234,5.875571,6.0740164,6.4959648,6.5086104,6.7113036,6.9366656,7.175663,7.2686556,6.6251962
3.465815667,3.222906667,3.356709667,3.251216,3.198777,3.095894667,3.406688333,3.162580667,2.900513667,2.987063333,3.297465333,2.996302667,3.471432,3.414554333,3.341770333,2.972040667,3.227361667,3.170596667,2.900972333,3.053794
4.035147,4.140821,4.088487,4.3489375,4.060518,4.1662895,3.9428645,3.8750025,4.0632855,4.0471115,4.055773,4.2708485,4.412883,4.0092875,3.8007445,4.128494,3.9463525,3.9687875,3.7575635,4.380219
3.9474218,4.069302,4.0360064,4.0168764,4.1629036,3.9766746,3.9017438,4.0301436,4.1061262,4.1933428,3.85868,4.0281224,4.0479558,3.903131,3.772436,3.8527952,3.8759228,3.7892264,3.9690622,3.9554074
7.3408744,7.310871,7.0656984,6.9402024,7.0788736,6.5593646,6.2282544,6.5993298,5.4884066,6.24555,7.2375776,7.089192,6.9980488,6.9458542,7.0225186,6.624241,6.2304486,6.5906626,5.5746456,6.2810236
5.849250333,5.990544333,5.472484667,5.158083667,5.697079,5.370055333,5.260855333,5.666247667,5.467724333,5.196600667,6.022958667,5.957587667,5.465200333,5.228403333,5.707162667,5.499713,5.19908,5.733837667,5.487166333,5.135407
8.974486,8.763826,8.494951,8.350904,8.709606,8.920146,8.823407,9.538832,9.333356,9.407854,9.0201,8.712443,8.623706,8.461039,8.825961,8.867885,8.633409,9.40095,9.270617,9.335335
5.126136,5.383284,5.374988,5.372478,5.451325,5.524327,5.224926,5.681824,5.419947,5.616373,5.519263,5.428675,5.386977,5.443587,5.396516,5.328643,5.441865,5.328098,5.381787,5.518757
7.6368292,7.3336412,7.5057852,7.4069484,7.840974,7.4097104,7.8831052,7.7053412,8.1155884,7.6902018,7.6905118,7.3272054,7.5843742,7.4217428,7.8793058,7.4976692,7.8771324,7.693336,8.0220756,7.8351048
9.002518,8.697515,8.765057,8.773226,8.873994,9.502747,9.341094,9.984181,10.33573,11.012784,9.068951,8.459379,8.897057,8.923186,9.186993,9.880159,9.363715,10.324522,10.416359,11.396791
5.7841565,6.4189495,5.8971595,5.7702035,5.9399855,5.8631535,5.897212,6.354141,5.936703,5.4154925,5.74872,6.139666,6.028356,5.7065235,5.919503,5.786079,5.865429,6.253665,5.939356,5.6337665
8.2970465,8.4703965,8.122436,8.311727,8.253086,7.993799,7.61609,7.939313,7.943103,7.724334,8.193964,8.364027,8.316271,8.1490405,8.290956,8.0285665,7.6512595,7.9596715,7.9443095,7.423029
4.095266667,3.900138333,4.302214333,4.024640667,3.839481,3.785724,3.987261667,3.596154333,4.15721,3.865494333,3.939146,4.004412333,4.067786667,4.108063333,4.311347667,3.761183667,3.837205667,3.750039,4.054048667,3.870875333
10.73447,10.709985,10.689814,10.559621,10.857119,10.482149,10.522738,10.465717,9.800102,9.528408,10.690989,10.755372,10.666251,10.605053,10.897872,10.604914,10.518657,10.544535,9.867804,9.677288
3.756963,3.505675,4.256297,4.367806667,4.078003333,3.558083,3.863097333,3.431251667,3.41807,3.389309,3.759127333,3.644187,4.214544,4.417138,4.085538667,3.931244667,3.914233667,3.492476333,3.547798,3.480406
4.6637165,4.40792425,4.734929,4.81024875,4.57958375,5.2094575,5.0174615,4.4015425,4.64635125,4.59487375,4.543045,4.40529275,4.826622,4.63168425,4.446019,5.45098125,4.9817065,4.4975155,4.36503725,4.45362325
6.764307,6.945025,7.1560915,6.813346,6.7311985,6.9806295,6.9248055,6.8505105,6.6554305,7.075865,6.7017055,6.8831175,6.95676,6.926696,6.9929755,7.022165,6.990045,6.7915565,6.7149835,7.052719
7.482455,7.506965333,7.539124333,7.243129333,7.258376667,7.525100333,7.303331333,7.553926,7.464062333,8.042851333,7.465826,7.260742667,7.554607667,7.211017,7.209647,7.267112333,7.28666,7.446735,7.329086,7.940128
8.5559585,8.59044825,8.69630875,8.2298495,8.4202125,8.10709775,7.7551035,8.04522975,8.1243805,7.8243245,8.553563,8.5591535,8.6722535,8.19518125,8.49863175,8.24557525,7.7414075,7.985326,8.11142,7.87933975
7.65495075,7.889828,7.6966055,7.69728425,7.61838875,7.5250645,7.5991945,7.536968,7.33903475,6.39481025,7.70017875,7.909826,7.804634,7.66704,7.7944065,7.50988525,7.64490475,7.52517975,7.36806475,6.4561575
5.5947766,5.566942,5.5135952,5.6136788,5.550434,5.3864654,5.5833178,5.3862978,5.9564394,5.2395328,5.4522268,5.4980956,5.575793,5.5455226,5.6077732,5.445447,5.541155,5.2585232,5.9559876,5.1761792
8.3321798,7.7088912,8.721824,8.2465158,7.4056312,8.2328586,9.28216,7.1354594,7.2146538,8.3944502,8.2903164,7.4880244,8.6724894,8.240115,7.6754822,8.2589,9.2086254,7.2246986,7.2199142,8.3316342
4.991935714,4.822967143,5.021993143,4.799644,5.034506429,5.054962429,5.384696143,5.420554857,4.970769286,4.906983714,4.917532143,4.723645857,4.908174286,4.649688857,4.942038571,4.947862571,5.263328857,5.367410143,5.026043571,4.985204
5.4712405,5.495412,5.5512195,5.6552765,5.634096,5.593795,5.5972405,5.426217,5.0909325,5.1739325,5.6101885,5.4293935,5.608067,5.5416205,5.4740315,5.4548065,5.567396,5.18736,5.0089795,5.4121725
4.981946,4.419796,4.9661935,5.044417,4.779139,4.758711,5.5292125,5.322092,5.5904835,4.7635785,4.8491255,4.2131755,4.9073445,4.911837,4.978604,5.021044,5.611074,5.2924535,5.504624,4.9868945
6.464015,7.255329,6.420001,5.728064,5.647433,6.482557,5.881326,4.653817,5.872028,5.817158,6.486248,6.745268,6.447484,5.862946,6.320098,6.064775,5.944538,4.896777,5.991919,6.198934
8.9806855,9.086509,9.596953,8.947143,9.5017915,8.683906,8.46302,8.7256445,7.8032235,7.4606635,9.055205,9.040025,9.623651,9.080173,9.310143,8.5119575,8.522218,8.777951,7.7207185,7.453174
9.964827,10.144831,10.35518,9.574419,9.714371,9.298299,8.781957,8.539188,8.01637,8.476732,9.9223,9.8339,10.470564,9.538863,9.819632,9.013609,8.984546,8.656308,8.272139,8.626595
5.072576,5.15318,5.254490667,4.985912,5.090018,5.354050667,5.465815667,5.380035333,5.464662,5.640347333,5.139773,5.238027667,5.325282,4.957308667,5.223558333,5.273614667,5.468625,5.627425333,5.251700667,5.887221667
5.498637667,5.369283333,5.514488667,5.587781667,5.762242333,5.564627667,5.482210667,5.563529667,5.229655333,4.649173667,5.731620333,5.559106667,5.679366,5.593798333,5.890545667,5.584323667,5.642805,5.580393333,5.289893667,4.993537
5.145963,5.25396325,5.25980125,5.10294625,5.2085265,5.184684,5.42615275,4.96064275,4.9672525,5.362872,5.16760725,5.2307345,5.2631295,5.0827845,5.0707535,4.873302,5.24481,4.94538575,4.93248025,5.15190625
2.916167,2.860292,2.748918,2.59104,2.68361,2.847463,2.601128,2.850974,2.697206,2.976786,2.828806,2.848043,2.756839,2.758546,2.675444,2.700281,2.660609,2.706298,2.72531,3.019242
8.113345,7.626494,4.888443,4.757226,7.511866,6.321984,4.626534,7.007653,4.761057,5.294285,7.906318,7.599467,4.796496,5.238727,7.386443,6.457101,4.996942,7.101471,4.312301,4.908067
3.96842775,4.048223,3.96445425,4.1669055,3.97356675,3.8829515,3.8889295,3.78181225,3.92678775,4.221829,3.69679025,4.034932,3.9697155,3.80406225,3.67104075,3.8815445,3.82692175,3.8706495,3.71199175,3.96490425
7.0999,6.759432667,7.361158333,6.833033333,7.185226667,6.879057667,6.732025333,6.522542,6.649572667,6.938251,7.076899667,6.75205,7.385151,6.811646333,7.27057,7.134984667,6.828342333,6.520349,6.703189,6.968133
2.274072,2.374992,2.323189,2.262015,2.549881,2.376037,2.126448,2.322128,2.476911,2.375361,2.154036,2.206287,2.489397,2.307585,2.570807,2.494614,2.153335,2.213955,2.287272,2.504842
10.234394,10.565926,8.3029365,8.9061635,10.051009,8.8589295,8.9081195,9.1368235,8.257121,7.2277265,10.189899,10.501818,8.3553285,8.8766335,10.1206315,8.8258905,8.9017695,9.1955205,8.348569,7.5030205
6.654751,6.756582667,6.096649,6.262515667,6.743046,6.184238,6.629382,6.739705667,6.405115667,5.707523667,6.750469667,6.683044333,5.911287,6.38141,6.482685333,6.291751333,6.800894667,6.917026667,6.534905,5.927317667
4.786677,5.274396,5.165481,5.164769,4.789801,5.399379,5.055743,4.934006,5.134465,5.1692,4.581188,5.163236,5.033503,4.905233,4.421741,4.675512,4.576968,4.802794,4.627909,4.747643
3.8732342,3.4938694,4.0295282,3.8804426,3.5117474,3.9712226,4.0442578,4.2216706,4.502163,4.2518566,3.9408788,3.5225046,3.9697108,3.8759848,3.6210228,4.0958352,3.9874774,4.1409628,4.4128904,4.5427846
3.8436479,3.9990976,4.0186285,3.9796681,3.9538586,3.990101,4.2497465,4.4741186,4.469945,4.0679057,3.8177914,3.8997088,3.9869479,3.9838866,3.7463922,4.1514802,4.2967939,4.3453663,4.296646,4.1430393
4.248258286,4.292110714,3.40695,3.576656286,3.953561,3.824479143,3.675473857,4.253785,4.200263714,3.287260286,4.130624429,4.148104286,3.327165143,3.598330429,4.083990714,3.882449857,3.663997143,4.330025714,4.255864571,3.265285
5.268842,4.511921,4.971375,5.445561,5.259803,5.033634,4.400309,3.831044,3.748472,3.58558,5.381693,4.179871,4.837492,5.675601,5.451639,5.20165,4.469547,3.553668,3.833543,3.72924
4.744321333,4.638581,5.131322333,5.515016333,4.688313333,4.707146333,6.434591667,4.856000333,4.947441333,4.287109667,4.913219,4.305266667,5.077927333,5.450487333,4.514017,4.791123667,6.377303333,5.074755667,4.833556667,4.214591333
6.0895775,5.9144875,6.2384415,6.389839,6.165087,6.852277,6.5700575,7.028893,7.307459,6.8864005,6.025048,5.6459305,6.0766155,6.4137705,6.4094195,6.7073835,6.4394405,6.9932675,7.23152,6.613093
5.600196,4.813014,5.734492,5.573251,5.835782,4.706708,4.737789,4.010068,4.36843,3.515343,5.023106,4.883713,5.74392,5.38637,5.862644,4.957041,3.987775,4.01168,4.042063,3.603362
4.6307882,4.7493456,4.540308,4.5852384,4.6914006,4.7134106,4.7940362,4.7926294,4.8839618,5.0890754,4.5950446,4.6519642,4.5809622,4.4971082,4.6568012,4.6435236,4.7496014,4.626205,5.02815,5.0953564
4.561709667,4.392546667,4.426963667,3.899310667,4.419993,4.577643667,4.586162333,4.433084667,4.758814,4.510385333,4.540784333,4.025648333,4.328582667,4.184466333,4.542841,4.250332667,4.596495,4.309532,4.924647,4.347610333
2.753925,2.91216,2.935455,3.008712,3.087049,3.235523,2.766983,2.894774,2.91216,2.828451,2.804877,3.156747,3.110641,2.91575,2.606718,3.519697,3.043989,3.103594,2.594144,3.020013
7.348024,7.390326,7.045757,7.536484,7.416198,8.48485,8.810439,8.824916,9.487699,8.044996,7.271396,7.439944,6.996779,7.334968,7.701184,8.875693,8.855203,8.927384,9.473328,7.940742
8.772788,7.907873,9.255511,8.54746,8.573076,7.962985,7.695699,8.430965,7.923518,7.250318,8.628052,7.998691,9.388955,8.425631,8.770196,8.44349,7.814467,8.694309,7.894799,7.370281
6.466985,6.213313,6.208332,6.494163,6.288356,6.616288,6.206768,7.460682,7.045847,5.944075,6.567321,6.467839,6.730481,6.6775,6.343568,6.776633,6.171206,7.55378,7.527145,6.252473
5.347396667,4.931989,5.016754,4.711846333,5.043093667,4.775679667,4.737167333,4.741624,4.414952,5.561191,5.340222667,4.783726,5.037208,4.666907667,5.031776333,5.022242333,4.723584,4.582832333,4.421548333,5.605
4.24071,3.993582,4.067988,4.354562,4.23718,4.07461,4.079437,3.92992,4.131329,4.210365,4.322719,4.41871,4.342505,4.342505,4.161838,4.261659,4.342505,4.048467,4.055241,3.770044
3.856391333,3.968112,3.932194,3.934061333,4.022079667,3.987648667,4.016016333,4.256892333,4.180771667,4.168637667,3.637377,3.852017667,4.065169667,3.779287,3.892712333,3.925153,4.015963667,4.303979,3.895593333,3.846879333
3.493786,4.118475,3.550536,3.559112,3.74925,3.604436,3.656315,3.677348,3.891483,4.550653,3.448093,3.585517,3.64962,3.360398,3.380941,3.639698,3.298419,3.379516,3.510471,3.922961
3.654444,3.8340585,4.2857495,4.046826,3.9170605,4.0412905,3.933416,4.034762,3.978454,4.2156285,3.779075,3.999094,3.8431985,3.9857265,3.596064,3.5451635,3.937584,3.7882415,3.8206255,4.246651
3.1318575,3.472616,3.432998,3.401836,3.329252,3.252344,3.0678195,3.2908545,3.345711,3.6536655,3.1057365,2.995491,3.3096485,3.2345925,3.00454,3.0592005,3.1980975,3.124804,3.0048295,3.347574
6.052618,5.8623805,5.9590055,5.59735875,5.74398175,6.05989725,6.463823,6.31806025,6.062331,6.301132,5.96119575,5.62896675,5.9034045,5.86051375,5.8649655,5.78614075,6.4769285,6.301149,6.31171425,6.2690595
6.3095315,7.4849785,7.935355,7.1644725,7.2901165,6.73199,7.167413,7.552363,6.4424335,8.2154555,6.287047,7.425967,7.7893595,7.253677,7.477155,7.008004,7.2330485,7.784271,6.559781,8.30234
7.0293785,8.2252515,8.515162,8.0671725,8.0715685,7.437659,8.5320405,8.5084265,7.973083,8.519297,7.092669,7.989719,8.3850565,8.019653,8.121236,7.4084545,8.582965,8.482527,8.0281945,8.566601
6.239404,6.2353495,6.487569,6.5348755,6.318009,6.5354665,6.4898035,6.1325885,6.0079045,6.7586175,6.269277,6.307774,6.512424,6.3907125,6.2879285,6.363674,6.4556725,6.190579,5.9138465,6.9126005
6.941289333,6.661313,6.403406667,6.555595,7.007706667,6.689282333,7.488091333,6.967466333,6.890058333,7.475071,6.980421333,6.867294333,6.413887,6.386908333,7.099959333,6.744267333,7.454501667,7.041257333,6.960026667,7.584158667
6.0050675,6.2328975,6.393381,6.666919,6.3436525,6.316847,6.5051635,6.1675805,6.2830805,5.924789,6.0912535,6.4194275,6.2515785,6.60024,6.444586,6.280563,6.420695,5.975545,6.3149825,5.76561
4.5221975,4.889658,4.70563,4.7244885,4.6901535,4.823124,5.2757995,4.581008,5.09071,5.148116,4.415395,4.669181,4.8744035,4.788751,4.819104,4.697256,5.2329215,4.5943555,5.127582,5.5256455
4.4994075,4.9498515,4.770207,4.749168,4.6235895,5.0267185,4.997403,5.177919,4.780394,4.685792,4.5449755,5.2926065,4.981481,5.154861,4.8937045,5.2476465,5.088045,5.40799,4.611604,4.9861055
11.080834,10.113479,10.883591,10.502331,10.665711,10.776606,10.276577,10.217485,10.674746,11.741154,11.100206,10.179028,10.924688,10.512476,10.769978,10.760057,10.324232,10.175221,10.651542,11.78082
6.9524228,6.459751,6.604371,6.1434672,6.6453904,6.74102,6.1230642,5.9099192,5.4700878,5.5932946,6.9675606,6.2732504,6.6240496,6.3120934,6.684074,6.4386524,6.0536532,5.7513984,5.5513292,5.7028498
7.865161,8.066708,8.732637,8.808667,8.306056,7.996554,8.29972,8.715942,8.798658,8.890328,7.706252,7.872775,8.584697,8.58877,8.421886,7.991763,8.166513,8.709389,8.788487,8.644003
5.485692,5.418288,5.092339,5.095547,5.179654,5.435946,5.270817,5.381539,5.5613,5.15817,5.477967,5.573429,5.382231,5.218061,5.464487,5.426094,5.374355,5.580161,5.711377,5.288072
4.940033,4.71183325,4.933636,4.54223625,4.8269615,4.9347855,5.3961285,4.79732825,4.658484,5.19157675,4.99555125,4.518439,4.8220815,4.761438,4.9011645,4.7196075,5.2265205,4.76450675,4.730079,4.90379825
8.8764825,9.15189,9.0466035,9.3441,9.0500935,9.5577785,9.999575,9.881906,10.09316,9.143038,8.903456,9.003878,8.991146,9.394252,9.262778,9.36504,10.0434215,9.948902,10.2758405,9.2263435
3.812915,3.826157,4.017624,4.28973,4.168802,4.501776,4.292984,4.231596,4.081352,4.392491,3.907276,4.318823,4.322006,4.35031,3.679546,4.178486,4.240203,4.789223,3.918027,4.249307
2.736349,3.140214,3.128034,2.936484,3.387122,3.355333,3.308493,3.251216,3.252201,3.377338,2.964429,3.227663,3.143831,2.821307,2.78404,3.117159,3.133041,2.973869,2.839807,3.266667
5.358362,5.2846,6.117412,6.081604,5.527842,5.665804,5.503717,6.195985,4.999247,5.216139,5.222798,4.953249,6.043517,5.860029,5.218492,5.731023,5.331704,5.909927,5.085536,4.897115
5.784561,5.373419,5.897197,5.229618,5.208413,5.145013,4.864298,4.090992,3.622283,4.034321,6.070823,5.19912,5.698359,5.341407,5.816986,5.134466,4.868457,4.213146,3.777892,5.085535
3.9324035,3.725862,4.050525,4.256602,3.675981,3.925752,3.991132,4.1538765,3.7760505,3.8635045,4.023868,4.219862,4.191778,4.1466085,3.8560375,4.41124,4.114675,4.1533315,3.8110445,4.196106
6.490213,5.416127,6.952062,6.774323,5.689408,6.15161,6.535386,6.560021,5.673639,4.156277,6.523654,5.181958,6.966097,6.763911,5.868082,6.253207,6.535454,6.510293,5.753234,3.99047
7.388476,6.64053,7.742732,7.866898,6.650984,7.310351,7.423201,7.25407,6.586296,6.034046,7.424058,7.055429,8.033027,8.082134,6.811765,7.495724,7.475305,7.375926,6.61919,6.035582
4.320372,4.191062,4.875418,4.531334,4.360484,4.551028,4.529005,4.491154,3.94677,4.849481,4.554944,4.481154,5.057264,4.670102,3.803955,4.181417,4.917745,4.353255,4.288206,4.68414
4.990869,4.669974,5.310441,5.218279,4.476356,4.531579,4.829578,4.890107,4.044274,4.24256,5.17196,4.354975,5.253894,5.209254,4.1625,4.586375,4.863221,4.706798,4.689676,4.399562
5.208447,4.655678,5.445509,5.628314,4.670767,5.080601,5.051746,5.18372,4.811939,4.92082,4.707904,4.965654,5.282387,5.345096,4.767371,4.907314,5.006646,4.891683,4.814284,4.249654
4.512624,4.219933,4.645089,4.5566845,4.4360375,4.5320985,4.6167575,4.4873515,4.6374505,4.407358,4.5761365,4.4733405,4.5642915,4.638581,4.518373,4.5378195,4.611138,4.6172005,4.7922165,4.1268025
4.8585225,4.697501,5.2688435,5.483377,5.31833,4.87529,4.884621,5.1148965,4.843807,5.1656555,4.9717995,5.355769,5.4343305,5.175087,4.757883,4.7217295,4.9806725,4.7871725,4.850498,5.2508955
3.915267,3.967616,3.962014,4.213486,4.041664,4.007083,3.779095,4.061445,3.720216,4.43862,3.839119,3.926793,4.299141,4.097146,3.814619,4.464292,3.878023,3.770285,3.922732,4.264821
3.770849143,3.816394571,3.901036571,3.910711714,3.847032714,3.826988143,3.803398571,3.842014143,3.605142714,3.809417571,3.701318143,4.016718,3.924877,3.726081,3.433340429,3.958880571,3.744102571,3.813708571,3.698729143,3.963546143
